gender,age,height,weight,region,hukou,education,health,appearance,iq,family_bg,assets,income
女,33.4,150.7,62.0,三线城市,三线户籍,4.2,优秀,61.6,79.0,工薪,2.36,167989.83
男,42.0,172.1,60.7,一线城市,一线户籍,2.3,一般,51.3,130.2,中产,2.33,27114490615.44
女,38.6,166.1,54.2,二线城市,一线户籍,4.1,良好,57.8,95.4,中产,52.77,160.0
女,26.2,150.3,56.2,农村地区,农村户籍,3.9,一般,75.3,114.5,中产,12.22,0.04
女,38.7,157.2,57.1,一线城市,二线户籍,5.1,良好,65.5,108.3,工薪,14.94,3067641.32
男,18.0,162.6,65.5,三线城市,三线户籍,8.0,良好,45.9,106.1,中产,16.98,22433496338676.01
女,45.5,154.9,40.0,二线城市,二线户籍,10.0,良好,44.4,103.7,中产,6.95,73976696860.26
女,35.7,161.8,60.2,二线城市,三线户籍,6.4,良好,53.6,113.9,工薪,29.73,100302.2
男,27.7,163.9,48.2,二线城市,三线户籍,9.4,优秀,63.0,118.6,中产,91.46,610612861724.58
女,27.7,153.5,42.3,三线城市,三线户籍,8.3,一般,67.2,102.4,工薪,12.24,5800506.48
男,30.8,172.9,64.5,二线城市,二线户籍,5.7,良好,64.7,119.2,工薪,12.84,0.0
男,29.8,170.7,60.1,二线城市,二线户籍,5.2,优秀,64.2,103.0,困难,15.4,424349223633.39
男,31.9,172.2,56.3,一线城市,二线户籍,5.3,良好,63.5,108.3,中产,50.65,134228451793145.95
男,35.4,159.1,74.5,三线城市,二线户籍,5.0,一般,74.7,120.1,工薪,13.23,26509926.13
女,22.7,162.1,49.8,二线城市,三线户籍,7.6,较差,64.0,96.5,工薪,3.45,118284053.88
男,23.9,170.4,81.3,农村地区,农村户籍,7.5,较差,62.4,101.5,中产,83.4,214470151476146.9
女,35.8,159.2,60.7,三线城市,三线户籍,7.1,良好,70.9,120.8,困难,24.28,0.03
女,24.7,155.4,65.2,三线城市,二线户籍,10.0,良好,35.8,122.0,工薪,22.42,8105.79
女,41.7,162.2,40.0,二线城市,三线户籍,6.1,优秀,78.2,112.0,工薪,5.68,198619181.63
男,22.9,172.4,54.3,二线城市,三线户籍,10.0,一般,71.7,71.3,工薪,10.64,369509.59
男,21.1,183.4,69.3,农村地区,三线户籍,6.5,较差,94.6,87.0,困难,3.62,33803527.91
男,28.2,171.5,71.3,农村地区,二线户籍,3.8,良好,42.1,84.6,工薪,10.33,6615716642.34
男,18.0,174.0,59.7,三线城市,一线户籍,8.7,优秀,69.9,93.2,工薪,13.51,23092456.51
女,25.0,163.7,63.3,一线城市,二线户籍,5.5,一般,71.3,88.6,中产,28.24,118509842855.63
女,26.2,156.9,61.9,三线城市,三线户籍,3.8,良好,19.9,115.4,工薪,5.3,0.66
女,21.2,155.5,50.3,农村地区,农村户籍,10.0,优秀,46.1,103.2,工薪,8.05,264992540494.47
男,25.9,168.5,72.0,二线城市,二线户籍,8.0,优秀,81.6,81.2,中产,15.57,21374.57
女,33.8,160.9,58.4,二线城市,二线户籍,6.4,优秀,70.0,92.0,工薪,6.96,10828.25
男,36.6,168.3,70.9,三线城市,三线户籍,4.6,一般,44.9,104.2,工薪,12.62,509158294.96
女,30.0,158.9,53.8,农村地区,三线户籍,7.3,良好,36.5,117.2,中产,12.29,27.52
女,28.2,164.5,60.6,二线城市,农村户籍,3.9,良好,59.0,107.4,工薪,2.84,20.49
女,22.3,152.1,49.7,三线城市,农村户籍,3.2,较差,78.2,104.2,工薪,21.83,1.11
女,33.5,166.5,65.4,二线城市,二线户籍,6.9,良好,45.4,88.2,工薪,1.22,445603.27
男,29.0,168.1,78.3,一线城市,农村户籍,3.8,一般,82.3,111.4,困难,26.19,14118380.61
男,31.5,161.8,65.9,一线城市,农村户籍,10.0,优秀,51.8,102.2,富裕,54.51,157638631638.38
女,34.0,159.6,60.2,二线城市,农村户籍,4.8,一般,65.7,101.1,工薪,19.47,17135.82
男,35.2,169.6,89.4,三线城市,三线户籍,8.5,一般,49.5,108.0,中产,2.91,0.0
女,19.2,160.0,47.9,二线城市,三线户籍,10.0,一般,82.3,103.9,工薪,82.2,2.77
男,42.2,178.4,64.2,二线城市,三线户籍,7.5,优秀,57.7,114.5,中产,4.64,155267.02
男,32.7,178.2,66.2,二线城市,三线户籍,5.9,一般,66.1,73.7,工薪,6.36,0.85
男,20.0,177.4,84.5,二线城市,三线户籍,2.0,一般,82.7,80.6,中产,12.07,1008333.94
男,37.6,163.4,59.3,二线城市,二线户籍,6.5,优秀,72.3,106.9,中产,64.55,307.59
女,18.0,156.2,55.1,农村地区,三线户籍,7.4,良好,59.5,75.0,工薪,0.91,13315.49
女,38.4,161.8,40.0,一线城市,三线户籍,6.5,优秀,43.1,70.0,困难,109.35,14306069467.23
男,27.1,167.4,69.7,农村地区,一线户籍,7.8,良好,74.1,77.5,困难,55.75,4330503.55
女,33.1,161.8,68.2,二线城市,二线户籍,8.5,良好,89.5,108.3,工薪,5.91,753983496.42
女,23.9,161.8,42.0,二线城市,三线户籍,6.2,优秀,42.3,82.5,困难,3.84,526786375.31
女,29.6,155.1,68.0,二线城市,农村户籍,5.4,优秀,74.1,107.2,中产,6.65,105603080.35
男,29.3,177.3,60.8,二线城市,三线户籍,7.5,较差,59.7,110.2,工薪,21.31,722037857.04
女,26.5,163.2,56.5,二线城市,三线户籍,6.2,优秀,73.2,87.0,困难,7.34,1129158.51
女,26.8,159.6,68.8,二线城市,二线户籍,6.3,一般,70.4,87.5,困难,6.85,1355754906850.67
男,26.7,163.1,75.1,二线城市,三线户籍,4.3,良好,64.9,103.5,中产,35.64,503811.32
男,46.9,165.2,63.6,二线城市,三线户籍,7.5,良好,72.4,110.2,工薪,0.8,11676567.58
男,35.3,182.2,68.1,一线城市,一线户籍,5.5,良好,67.8,91.4,困难,5.64,7674234622338.01
男,24.8,168.3,74.7,二线城市,三线户籍,8.5,良好,58.8,84.1,工薪,277.81,13111999.13
男,36.2,169.2,81.0,二线城市,农村户籍,6.9,较差,54.1,119.1,中产,4.17,2630716.67
男,29.3,173.2,58.9,农村地区,农村户籍,10.0,良好,57.2,90.9,富裕,13.93,0.0
女,40.2,153.8,57.1,三线城市,农村户籍,10.0,一般,52.0,97.4,工薪,14.83,32.82
男,37.7,170.5,56.0,农村地区,三线户籍,7.4,优秀,88.6,100.5,工薪,5.17,114530376.2
女,22.3,157.6,57.6,二线城市,农村户籍,7.0,优秀,43.6,104.8,困难,17.39,7067617760.06
男,18.0,168.9,74.0,二线城市,三线户籍,5.6,一般,73.3,105.9,困难,1.7,5122.44
男,26.5,173.6,59.5,农村地区,二线户籍,2.0,优秀,76.9,108.2,富裕,18.04,684.8
女,23.0,159.9,40.0,农村地区,三线户籍,10.0,优秀,66.6,107.8,工薪,20.96,117502064.9
男,23.2,172.2,56.1,二线城市,一线户籍,10.0,良好,65.4,119.5,中产,6.96,424540.92
女,27.1,159.5,52.7,三线城市,三线户籍,8.5,良好,33.9,71.7,工薪,8.28,810092659334580.8
男,43.4,159.2,68.9,一线城市,三线户籍,4.2,良好,63.4,106.9,中产,8.08,5555508926.68
女,33.0,161.4,46.4,农村地区,三线户籍,8.4,一般,16.2,133.6,富裕,46.03,1393.82
男,37.4,172.3,63.5,三线城市,二线户籍,5.3,良好,75.0,122.9,困难,7.73,5443.07
女,18.0,157.3,41.1,农村地区,三线户籍,8.6,优秀,76.1,106.2,工薪,3.48,8270117875.88
男,18.0,176.0,72.0,二线城市,二线户籍,8.2,优秀,57.8,98.7,工薪,14.44,1396326.85
女,32.0,165.9,68.1,三线城市,农村户籍,10.0,优秀,67.3,80.2,中产,6.51,0.35
女,34.7,161.6,40.0,二线城市,农村户籍,10.0,一般,67.0,108.1,中产,7.63,62538251730.52
女,34.8,148.9,43.2,三线城市,二线户籍,8.2,一般,53.1,116.9,工薪,2.27,29475545451647.74
男,23.9,166.3,59.5,二线城市,一线户籍,10.0,较差,63.8,100.5,工薪,4.48,0.14
女,40.0,156.6,56.8,农村地区,二线户籍,8.0,良好,92.0,90.3,困难,56.7,1684.77
男,20.6,167.4,65.0,二线城市,三线户籍,7.5,较差,50.3,72.8,困难,10.59,253568.51
男,43.6,175.5,73.2,一线城市,二线户籍,6.9,一般,86.3,77.3,困难,1.29,84257.01
女,31.3,163.0,52.5,二线城市,三线户籍,6.1,良好,73.2,80.7,困难,9.38,12003460.41
女,30.9,163.1,49.8,一线城市,三线户籍,7.4,一般,80.6,97.7,工薪,2.96,754498.04
女,39.4,169.6,49.1,三线城市,农村户籍,7.0,较差,46.8,86.8,中产,44.12,2924762865043.64
男,30.4,172.0,74.7,农村地区,三线户籍,4.1,优秀,67.2,104.9,工薪,16.3,11025.78
女,24.3,160.9,58.0,一线城市,三线户籍,4.8,优秀,42.9,92.5,困难,4.99,2774.17
男,34.5,174.9,71.4,三线城市,农村户籍,7.8,较差,41.4,99.7,工薪,17.8,69771154.83
女,33.4,160.5,62.2,二线城市,一线户籍,7.5,一般,67.5,110.8,工薪,3.18,71356.99
男,27.1,168.1,62.3,三线城市,农村户籍,0.0,一般,78.8,78.3,工薪,47.91,406057276298.81
男,30.3,159.7,75.2,一线城市,二线户籍,8.9,良好,42.1,109.3,中产,16.33,871885.75
男,35.9,156.2,76.4,三线城市,一线户籍,8.8,一般,44.0,107.1,困难,11.84,98.59
男,29.2,168.1,68.7,二线城市,三线户籍,5.1,一般,75.5,91.2,中产,35.25,2533.97
男,36.7,166.7,76.8,二线城市,三线户籍,5.7,优秀,62.4,77.4,中产,6.27,149639820.34
女,18.4,163.1,43.9,二线城市,农村户籍,7.8,较差,57.7,96.1,中产,2.66,7593802951.35
女,21.5,166.0,49.4,二线城市,一线户籍,10.0,一般,62.9,89.5,困难,1.56,9610.6
男,18.0,171.1,88.8,二线城市,农村户籍,3.5,一般,63.9,105.9,工薪,2.89,11309.82
男,40.3,167.9,81.2,农村地区,三线户籍,5.5,良好,59.5,91.9,工薪,1.92,9617.05
女,40.9,155.6,46.4,一线城市,三线户籍,5.9,较差,57.0,93.2,困难,11.97,1265.03
男,27.7,171.6,66.5,农村地区,农村户籍,4.4,良好,44.4,118.8,工薪,5.44,377808.04
男,18.0,167.9,62.8,三线城市,二线户籍,6.4,良好,77.2,95.2,工薪,15.83,16369597.09
男,27.0,171.9,64.1,一线城市,三线户籍,7.2,良好,90.2,115.3,工薪,7.83,578220.29
女,33.7,167.2,56.6,二线城市,农村户籍,3.7,良好,65.5,121.6,困难,5.28,252468667.97
女,25.6,165.1,40.0,农村地区,农村户籍,7.7,良好,62.9,88.5,工薪,74.82,25269048931.52
女,30.8,160.6,43.0,二线城市,二线户籍,2.6,优秀,76.5,110.9,工薪,8.16,13281863752.84
男,18.0,177.9,62.3,三线城市,二线户籍,4.3,良好,53.1,120.1,中产,4.57,0.0
女,27.6,160.1,52.5,二线城市,农村户籍,7.4,优秀,54.6,105.6,工薪,25.85,82.99
男,30.9,171.6,45.0,三线城市,三线户籍,4.7,较差,33.9,103.4,中产,43.81,3792431.28
女,37.4,166.1,60.2,一线城市,农村户籍,2.6,良好,65.6,115.5,工薪,14.21,2315095210227071.5
男,18.0,179.4,80.3,一线城市,二线户籍,4.2,一般,66.2,98.3,工薪,9.25,4877371.09
女,41.3,173.6,62.1,二线城市,三线户籍,6.0,一般,78.9,122.7,困难,16.01,21908518725.99
女,30.0,160.5,53.6,三线城市,三线户籍,8.5,优秀,73.9,70.0,工薪,27.42,15691761.17
女,31.5,165.4,67.6,农村地区,农村户籍,4.5,良好,52.0,94.7,工薪,14.71,1107.61
女,31.5,166.5,58.7,二线城市,三线户籍,7.3,较差,58.0,76.0,工薪,32.94,1107325643.5
女,24.3,162.8,69.3,一线城市,二线户籍,2.5,较差,64.7,117.8,困难,3.85,537547.51
女,36.4,160.6,50.7,农村地区,农村户籍,4.2,优秀,45.9,94.3,工薪,16.24,7470.24
女,20.4,162.9,62.5,农村地区,三线户籍,4.3,一般,62.5,119.0,中产,24.56,65646.67
女,26.4,161.9,59.5,一线城市,农村户籍,8.4,优秀,80.4,93.8,工薪,1.36,1178.65
女,39.3,154.5,63.1,二线城市,二线户籍,8.5,良好,58.5,89.9,中产,52.11,4189486.06
男,36.3,170.2,78.1,一线城市,三线户籍,9.8,优秀,49.4,84.0,中产,26.74,1906.06
男,26.3,180.0,67.4,一线城市,二线户籍,8.0,优秀,61.8,102.0,工薪,41.17,369815620.86
女,26.9,158.4,59.8,二线城市,二线户籍,6.4,一般,59.7,101.8,中产,64.49,1.918138291102199e+17
女,34.3,164.6,62.6,农村地区,农村户籍,10.0,优秀,48.4,93.0,工薪,6.99,1306713712759.21
男,32.1,182.4,56.3,一线城市,二线户籍,10.0,良好,40.2,70.0,工薪,9.17,7962742.22
男,27.1,174.9,70.8,三线城市,农村户籍,8.8,良好,57.9,106.6,中产,103.12,3686996057.8
女,21.5,160.8,57.7,三线城市,二线户籍,7.3,良好,35.3,100.3,富裕,20.8,1.3275974955357762e+17
女,45.1,161.1,54.3,一线城市,三线户籍,5.5,优秀,66.9,92.7,工薪,6.88,3281307019877.59
女,42.8,166.2,50.4,二线城市,二线户籍,5.6,一般,84.5,105.0,工薪,145.14,15993944.93
男,35.8,168.4,86.0,二线城市,农村户籍,5.7,良好,59.2,103.5,困难,68.16,111613107.59
男,29.6,168.0,67.5,农村地区,一线户籍,4.7,一般,61.7,93.5,中产,17.79,46303969.81
女,34.8,167.7,50.5,二线城市,农村户籍,10.0,一般,64.1,109.3,工薪,65.92,972794754928.88
男,18.0,158.7,59.0,二线城市,三线户籍,6.2,良好,80.4,103.9,困难,24.82,321057.14
女,37.6,157.4,45.3,农村地区,三线户籍,8.3,良好,53.7,87.2,工薪,40.65,125701161.84
男,24.3,173.3,55.8,三线城市,农村户籍,6.0,良好,87.6,91.5,工薪,11.37,77704016.98
男,37.4,169.9,72.2,农村地区,二线户籍,3.8,良好,43.5,83.5,中产,5.07,237830.23
男,26.5,166.8,83.7,三线城市,二线户籍,5.3,优秀,62.6,115.3,工薪,5.6,40946394.27
女,33.2,167.1,46.8,一线城市,三线户籍,9.3,一般,67.7,106.2,困难,12.58,16131999.9
男,23.2,181.1,76.7,一线城市,农村户籍,6.8,良好,61.5,109.8,富裕,2.33,4.62
女,30.2,161.2,60.4,二线城市,三线户籍,7.4,一般,75.8,85.1,中产,2.51,3660802.9
女,43.5,162.1,64.0,三线城市,农村户籍,6.9,良好,42.5,106.2,困难,10.56,81.73
女,36.9,150.3,46.9,一线城市,二线户籍,5.1,优秀,63.7,97.4,工薪,5.41,0.07
女,24.7,164.0,58.7,三线城市,三线户籍,4.5,优秀,71.5,101.3,中产,4.21,23549998148.47
男,29.9,170.7,61.3,一线城市,三线户籍,7.6,良好,53.4,104.4,工薪,16.07,146108817689.67
男,43.0,174.0,51.1,二线城市,一线户籍,5.5,良好,16.5,136.9,工薪,71.24,8871.52
女,20.2,161.5,48.2,二线城市,一线户籍,4.9,优秀,35.5,122.8,工薪,22.32,1576752.84
女,21.9,165.4,58.7,二线城市,三线户籍,6.6,较差,52.2,117.3,工薪,5.34,101560656.64
女,26.2,159.8,67.3,二线城市,二线户籍,4.4,良好,66.2,96.0,中产,19.47,76343713243989.6
男,37.2,161.0,80.3,农村地区,农村户籍,6.1,良好,66.7,83.2,中产,34.19,18368986.6
男,36.3,169.4,84.5,一线城市,二线户籍,3.6,优秀,63.0,102.0,困难,4.31,275269793.51
女,28.2,165.7,43.1,二线城市,农村户籍,4.8,良好,60.7,110.0,困难,5.37,4259997780.0
男,26.0,167.2,60.0,二线城市,三线户籍,8.0,良好,41.8,117.6,工薪,2.7,859808078158573.9
女,40.6,156.4,43.2,三线城市,二线户籍,9.4,优秀,45.4,103.1,中产,9.65,117.29
男,25.3,181.7,76.1,三线城市,三线户籍,7.6,一般,63.1,104.2,富裕,3.91,47.6
女,32.2,160.1,63.8,三线城市,三线户籍,4.3,良好,48.6,103.3,富裕,15.15,1551129230.95
女,22.6,157.8,48.5,一线城市,二线户籍,1.4,优秀,93.0,91.9,中产,83.16,173782.33
男,40.9,171.8,80.9,一线城市,三线户籍,8.2,优秀,71.0,94.3,富裕,147.18,1611.16
男,31.8,173.8,70.4,一线城市,农村户籍,7.9,优秀,55.6,96.5,工薪,3.67,102109100004832.55
女,50.4,169.0,49.0,农村地区,三线户籍,5.4,较差,87.5,121.6,工薪,3.64,2.57
男,19.3,167.2,71.3,二线城市,农村户籍,7.1,良好,83.6,72.6,工薪,25.22,2015.96
男,32.0,179.1,71.8,三线城市,二线户籍,9.6,一般,80.0,109.1,中产,64.95,23543866.84
女,22.7,153.1,50.0,一线城市,农村户籍,5.1,良好,84.2,95.0,困难,33.59,125041553.87
女,30.9,163.5,51.7,三线城市,一线户籍,6.8,良好,77.8,101.3,中产,3.3,5.46
女,22.8,167.6,50.8,农村地区,二线户籍,3.5,良好,51.4,89.5,困难,16.57,609.93
男,31.6,172.9,67.6,三线城市,二线户籍,2.4,优秀,93.5,74.4,工薪,9.43,2077.05
女,30.5,164.3,46.4,二线城市,三线户籍,6.9,良好,46.3,104.0,中产,32.69,6736925481.88
女,30.6,159.9,44.9,二线城市,农村户籍,10.0,较差,33.4,75.1,工薪,75.57,86695038.62
女,18.0,155.2,63.3,二线城市,三线户籍,6.5,一般,80.0,95.0,中产,55.69,4216037.54
男,30.2,176.3,81.9,三线城市,农村户籍,5.7,优秀,72.2,105.2,工薪,84.61,34225.85
女,23.5,161.9,75.1,农村地区,三线户籍,5.5,优秀,73.6,110.3,中产,7.34,14070422784.36
男,19.5,179.8,78.8,三线城市,三线户籍,6.1,良好,58.4,108.9,中产,10.79,618356.79
男,32.6,165.0,73.1,二线城市,二线户籍,7.6,一般,57.3,106.1,困难,23.95,39799317.81
男,22.1,166.1,79.9,三线城市,农村户籍,10.0,优秀,52.2,124.0,工薪,45.23,177751.6
女,26.4,149.5,48.4,农村地区,三线户籍,8.0,一般,59.7,127.1,工薪,19.14,2822.9
女,24.3,157.6,56.3,二线城市,农村户籍,7.3,一般,35.4,118.6,工薪,5.63,4697042.83
女,21.0,153.8,65.4,一线城市,三线户籍,9.9,一般,84.5,115.1,工薪,18.35,2388943.48
女,30.2,162.6,54.2,农村地区,三线户籍,8.4,优秀,69.6,101.6,工薪,30.18,3125083523086.16
女,33.8,171.6,70.5,二线城市,三线户籍,2.3,一般,58.0,104.1,中产,28.5,191.39
男,43.3,182.9,64.1,二线城市,农村户籍,1.0,优秀,58.9,91.4,工薪,3.77,83327906.73
男,31.5,159.5,62.7,二线城市,三线户籍,4.6,一般,77.6,96.1,中产,23.49,27569295872090.54
男,33.5,174.1,67.5,农村地区,三线户籍,6.5,较差,55.8,106.1,工薪,12.08,95104311.88
女,26.4,155.0,60.9,二线城市,三线户籍,8.2,一般,75.5,121.2,困难,19.59,16814719.02
女,36.8,162.9,52.5,二线城市,三线户籍,6.5,优秀,62.8,91.6,困难,43.87,499.73
女,32.1,160.1,57.9,三线城市,三线户籍,9.0,良好,62.3,80.2,中产,41.37,87583633.8
男,30.3,163.1,71.5,三线城市,三线户籍,7.3,优秀,44.5,71.5,富裕,1.16,74937189.75
男,51.2,179.8,83.2,二线城市,二线户籍,7.7,较差,55.4,103.5,工薪,121.48,34290562.89
男,20.8,164.6,66.2,一线城市,一线户籍,4.0,优秀,57.3,95.7,工薪,24.87,873026961623.94
女,37.4,152.9,48.2,二线城市,农村户籍,2.9,优秀,49.1,70.0,工薪,1.54,3.46
男,26.2,168.8,60.0,农村地区,农村户籍,3.4,优秀,75.4,120.2,困难,1.34,339792677.96
男,22.6,177.3,60.7,二线城市,一线户籍,8.5,一般,53.0,100.3,困难,30.21,12464128.75
男,24.7,171.3,79.9,二线城市,三线户籍,8.9,优秀,54.7,112.1,中产,36.0,214898113.9
男,30.7,186.2,81.0,三线城市,二线户籍,4.7,良好,49.7,78.9,中产,231.78,325.85
女,18.0,162.3,47.1,二线城市,农村户籍,7.3,优秀,51.4,89.7,困难,38.77,30299.14
男,19.2,175.8,82.7,一线城市,三线户籍,7.6,良好,59.6,128.3,富裕,19.63,1310869073.49
男,26.0,169.9,85.5,三线城市,农村户籍,5.5,良好,42.9,111.1,困难,24.42,2425994682871.65
男,35.3,175.2,82.6,一线城市,三线户籍,7.1,良好,62.1,83.0,工薪,23.48,30149457.37
女,25.4,165.0,56.0,二线城市,二线户籍,2.6,良好,76.0,108.6,工薪,2.78,7.53
男,28.4,175.3,70.2,三线城市,三线户籍,8.4,优秀,69.0,92.1,中产,1.24,0.19
男,33.2,168.0,64.3,二线城市,农村户籍,6.4,优秀,45.0,108.6,工薪,173.01,202540025.84
男,20.3,171.9,67.2,三线城市,二线户籍,5.6,优秀,43.4,94.0,工薪,1.06,0.57
女,18.0,160.2,49.8,三线城市,二线户籍,4.3,较差,60.6,93.8,富裕,45.56,375880446.31
女,33.9,163.5,46.4,三线城市,二线户籍,7.7,良好,50.9,76.8,工薪,5.09,279578.9
女,21.9,158.9,64.7,农村地区,农村户籍,5.4,良好,54.2,83.1,富裕,21.85,1313047.03
男,41.7,172.7,81.3,二线城市,农村户籍,10.0,一般,60.5,106.8,工薪,6.05,59178013.16
女,34.7,161.2,52.7,一线城市,二线户籍,8.1,良好,52.1,100.8,困难,13.74,84482358.33
男,37.7,173.2,65.2,二线城市,二线户籍,7.3,良好,65.2,114.4,工薪,43.59,47.97
女,18.0,164.9,55.3,二线城市,一线户籍,6.2,良好,70.1,95.5,中产,4.0,1367103000.31
男,34.8,170.4,82.5,农村地区,三线户籍,10.0,良好,45.6,98.9,困难,35.94,2875510926148961.0
男,30.5,169.3,57.4,农村地区,农村户籍,1.8,优秀,98.1,115.7,工薪,17.87,0.06
女,18.0,154.0,61.1,二线城市,一线户籍,6.9,优秀,37.8,91.4,中产,51.45,934.33
男,38.9,172.7,76.5,一线城市,三线户籍,10.0,一般,49.5,97.1,困难,1.1,21.42
男,18.5,166.0,60.0,农村地区,三线户籍,10.0,优秀,37.7,122.6,困难,28.69,29112893.87
男,29.7,166.2,66.3,二线城市,农村户籍,7.8,较差,66.8,111.9,工薪,56.44,953040.69
女,42.7,152.3,56.5,二线城市,农村户籍,10.0,优秀,73.2,83.2,困难,11.5,16.86
女,20.7,156.4,58.9,二线城市,三线户籍,7.8,良好,76.0,106.8,工薪,17.64,46752212095.05
男,44.9,163.7,87.8,二线城市,农村户籍,5.4,良好,43.4,108.7,困难,26.17,83380440.14
女,41.5,155.5,45.2,一线城市,农村户籍,9.2,优秀,69.6,101.1,困难,3.65,329700807.82
女,30.0,160.8,54.4,二线城市,农村户籍,4.7,优秀,53.7,110.3,中产,7.36,33693140.79
女,38.4,160.7,40.1,农村地区,农村户籍,4.0,良好,64.8,120.2,富裕,172.73,7387347581.16
男,24.9,173.0,79.0,农村地区,农村户籍,6.1,良好,74.5,125.7,工薪,7.02,16626.26
女,32.9,157.2,40.5,二线城市,三线户籍,8.2,优秀,54.8,97.6,富裕,8.5,147.85
女,31.3,162.3,47.1,三线城市,农村户籍,3.6,一般,47.1,90.3,中产,7.79,1.89
男,38.3,172.4,65.4,一线城市,二线户籍,8.7,优秀,60.0,84.0,富裕,10.54,14195602.77
男,29.1,180.1,62.7,农村地区,三线户籍,8.3,优秀,78.9,80.8,中产,14.45,8098761.1
男,25.7,167.8,66.8,一线城市,农村户籍,6.8,良好,60.8,103.1,富裕,1.2,4.3508196365976403e+17
男,35.6,174.8,67.6,三线城市,二线户籍,6.3,优秀,49.8,91.0,工薪,10.81,491933746.37
男,33.1,176.0,83.7,二线城市,农村户籍,10.0,优秀,47.6,111.9,困难,27.13,22523200.76
男,27.7,179.3,59.5,一线城市,三线户籍,7.2,优秀,67.6,104.6,富裕,1.33,123685.1
男,50.6,172.5,64.2,一线城市,二线户籍,9.4,一般,77.6,109.5,中产,38.59,41462962346.6
女,20.1,155.4,48.1,二线城市,二线户籍,6.0,良好,57.6,102.4,中产,9.95,12104030724230.77
女,26.6,159.3,40.0,农村地区,二线户籍,8.3,优秀,29.4,97.9,困难,5.19,5053757228.21
男,37.4,163.6,78.3,农村地区,农村户籍,5.3,良好,38.6,105.5,工薪,10.45,1282549109.76
女,29.7,157.5,56.2,二线城市,二线户籍,6.3,良好,88.6,87.4,中产,5.81,217.92
男,35.4,168.2,61.6,农村地区,二线户籍,8.4,一般,46.6,96.9,困难,18.04,885264999183.39
女,33.7,158.9,57.9,三线城市,三线户籍,6.4,优秀,71.3,97.3,工薪,23.52,152159509.82
